athlete_id;athlete_name;created_at;discipline;rating
806316;Rainer Schütz;2008-11-16;mixed;1735
807523;Dan Guddat;2008-11-16;doubles;1604
807523;Dan Guddat;2008-11-16;mixed;1716
807743;Martin Braun;2008-11-16;singles;1565
807743;Martin Braun;2008-11-16;doubles;1402
808514;Stefanie Oertel;2008-11-16;doubles;1605
808514;Stefanie Oertel;2008-11-16;mixed;1750
809384;Susanne Schiller;2008-11-16;singles;1566
809384;Susanne Schiller;2008-11-16;doubles;1565
810156;Andreas Karos;2008-11-16;singles;1445
810156;Andreas Karos;2008-11-16;doubles;1515
810233;Sascha Bulik;2008-11-16;singles;1560
810233;Sascha Bulik;2008-11-16;doubles;1483
810449;Alexander Nachtigall;2008-11-16;singles;2056
810449;Alexander Nachtigall;2008-11-16;doubles;2081
806299;Andreas Knauf;2008-11-27;singles;1953
806299;Andreas Knauf;2008-11-27;doubles;1990
806304;Gabriela Knauf;2008-11-27;doubles;1825
806304;Gabriela Knauf;2008-11-27;mixed;1982
807523;Dan Guddat;2008-11-27;doubles;1616
807523;Dan Guddat;2008-11-27;mixed;1695
810449;Alexander Nachtigall;2008-11-27;singles;2044
810449;Alexander Nachtigall;2008-11-27;doubles;2093
806276;Anika Götze;2008-12-06;doubles;1792
806276;Anika Götze;2008-12-06;mixed;1649
806299;Andreas Knauf;2008-12-06;singles;1957
806299;Andreas Knauf;2008-12-06;doubles;1994
806304;Gabriela Knauf;2008-12-06;doubles;1811
806304;Gabriela Knauf;2008-12-06;mixed;1992
806316;Rainer Schütz;2008-12-06;singles;1812
806316;Rainer Schütz;2008-12-06;doubles;1897
807523;Dan Guddat;2008-12-06;doubles;1623
807523;Dan Guddat;2008-12-06;mixed;1705
807743;Martin Braun;2008-12-06;singles;1553
807743;Martin Braun;2008-12-06;doubles;1393
808514;Stefanie Oertel;2008-12-06;doubles;1598
808514;Stefanie Oertel;2008-12-06;mixed;1753
808884;Tobias Schultze;2008-12-06;singles;1779
808884;Tobias Schultze;2008-12-06;doubles;1633
810156;Andreas Karos;2008-12-06;doubles;1509
810156;Andreas Karos;2008-12-06;mixed;1550
810233;Sascha Bulik;2008-12-06;doubles;1474
810449;Alexander Nachtigall;2008-12-06;singles;2049
810449;Alexander Nachtigall;2008-12-06;doubles;2100
810817;Andreas Ziese;2008-12-06;singles;1680
810817;Andreas Ziese;2008-12-06;mixed;1783
806310;Heinz Fraulob;2008-12-07;singles;1372
806310;Heinz Fraulob;2008-12-07;doubles;1486
806311;Thilo Gottschlag;2008-12-07;doubles;1793
806311;Thilo Gottschlag;2008-12-07;mixed;2024
806314;Gert Schulz;2008-12-07;singles;1425
806314;Gert Schulz;2008-12-07;doubles;1493
809363;Andrea Paul;2008-12-07;doubles;1569
809363;Andrea Paul;2008-12-07;mixed;1568
809384;Susanne Schiller;2008-12-07;singles;1554
809384;Susanne Schiller;2008-12-07;doubles;1555
806276;Anika Götze;2008-12-13;doubles;1788
806276;Anika Götze;2008-12-13;mixed;1662
806299;Andreas Knauf;2008-12-13;singles;1968
806299;Andreas Knauf;2008-12-13;doubles;2004
806304;Gabriela Knauf;2008-12-13;doubles;1821
806304;Gabriela Knauf;2008-12-13;mixed;1970
806310;Heinz Fraulob;2008-12-13;singles;1369
806310;Heinz Fraulob;2008-12-13;doubles;1480
806311;Thilo Gottschlag;2008-12-13;doubles;1801
806311;Thilo Gottschlag;2008-12-13;mixed;2030
806314;Gert Schulz;2008-12-13;singles;1419
806314;Gert Schulz;2008-12-13;doubles;1501
806316;Rainer Schütz;2008-12-13;singles;1805
806316;Rainer Schütz;2008-12-13;doubles;1901
807523;Dan Guddat;2008-12-13;doubles;1625
807523;Dan Guddat;2008-12-13;mixed;1683
807743;Martin Braun;2008-12-13;singles;1561
807743;Martin Braun;2008-12-13;doubles;1397
808514;Stefanie Oertel;2008-12-13;doubles;1590
808514;Stefanie Oertel;2008-12-13;mixed;1760
808884;Tobias Schultze;2008-12-13;singles;1786
808884;Tobias Schultze;2008-12-13;doubles;1641
809363;Andrea Paul;2008-12-13;doubles;1579
809363;Andrea Paul;2008-12-13;mixed;1574
809384;Susanne Schiller;2008-12-13;singles;1569
809384;Susanne Schiller;2008-12-13;doubles;1565
810233;Sascha Bulik;2008-12-13;singles;1554
810233;Sascha Bulik;2008-12-13;doubles;1467
810449;Alexander Nachtigall;2008-12-13;singles;2051
810449;Alexander Nachtigall;2008-12-13;doubles;2102
810817;Andreas Ziese;2008-12-13;doubles;1629
810817;Andreas Ziese;2008-12-13;mixed;1790
809585;Ronny Pabst;2008-12-14;doubles;1656
809585;Ronny Pabst;2008-12-14;mixed;1625
806299;Andreas Knauf;2009-01-10;singles;1950
806299;Andreas Knauf;2009-01-10;doubles;2016
806316;Rainer Schütz;2009-01-10;singles;1811
806316;Rainer Schütz;2009-01-10;doubles;1904
807523;Dan Guddat;2009-01-10;doubles;1634
807523;Dan Guddat;2009-01-10;mixed;1675
807743;Martin Braun;2009-01-10;singles;1571
808514;Stefanie Oertel;2009-01-10;doubles;1596
808514;Stefanie Oertel;2009-01-10;mixed;1764
808845;Lilian Malanowsky;2009-01-10;singles;1507
808845;Lilian Malanowsky;2009-01-10;doubles;1561
808845;Lilian Malanowsky;2009-01-10;doubles;1568
810449;Alexander Nachtigall;2009-01-10;singles;2066
810449;Alexander Nachtigall;2009-01-10;doubles;2111
810817;Andreas Ziese;2009-01-10;doubles;1642
810817;Andreas Ziese;2009-01-10;mixed;1794
806316;Rainer Schütz;2009-01-17;singles;1819
806316;Rainer Schütz;2009-01-17;doubles;1907
808514;Stefanie Oertel;2009-01-17;doubles;1587
808514;Stefanie Oertel;2009-01-17;mixed;1758
810233;Sascha Bulik;2009-01-17;singles;1566
810817;Andreas Ziese;2009-01-17;doubles;1655
810817;Andreas Ziese;2009-01-17;mixed;1788
806276;Anika Götze;2009-01-18;doubles;1803
806276;Anika Götze;2009-01-18;mixed;1674
808884;Tobias Schultze;2009-01-18;singles;1781
808884;Tobias Schultze;2009-01-18;doubles;1657
806304;Gabriela Knauf;2009-01-19;doubles;1807
806304;Gabriela Knauf;2009-01-19;mixed;1977
807523;Dan Guddat;2009-01-19;doubles;1629
807523;Dan Guddat;2009-01-19;mixed;1682
810449;Alexander Nachtigall;2009-01-19;singles;2056
810449;Alexander Nachtigall;2009-01-19;doubles;2106
806304;Gabriela Knauf;2009-01-22;doubles;1800
806304;Gabriela Knauf;2009-01-22;mixed;1970
807523;Dan Guddat;2009-01-22;doubles;1636
807523;Dan Guddat;2009-01-22;mixed;1675
810449;Alexander Nachtigall;2009-01-22;singles;2060
810449;Alexander Nachtigall;2009-01-22;doubles;2113
806310;Heinz Fraulob;2009-01-23;singles;1365
806310;Heinz Fraulob;2009-01-23;doubles;1475
806314;Gert Schulz;2009-01-23;doubles;1515
806314;Gert Schulz;2009-01-23;mixed;1531
809363;Andrea Paul;2009-01-23;doubles;1569
809363;Andrea Paul;2009-01-23;mixed;1569
809384;Susanne Schiller;2009-01-23;singles;1581
809384;Susanne Schiller;2009-01-23;doubles;1555
806276;Anika Götze;2009-01-24;doubles;1808
806276;Anika Götze;2009-01-24;mixed;1684
808884;Tobias Schultze;2009-01-24;singles;1795
808884;Tobias Schultze;2009-01-24;doubles;1652
806304;Gabriela Knauf;2009-01-25;doubles;1793
806316;Rainer Schütz;2009-01-25;singles;1808
806316;Rainer Schütz;2009-01-25;doubles;1900
807523;Dan Guddat;2009-01-25;doubles;1642
807743;Martin Braun;2009-01-25;singles;1565
807743;Martin Braun;2009-01-25;doubles;1392
808514;Stefanie Oertel;2009-01-25;doubles;1579
808514;Stefanie Oertel;2009-01-25;mixed;1763
808845;Lilian Malanowsky;2009-01-25;singles;1505
808845;Lilian Malanowsky;2009-01-25;doubles;1560
810156;Andreas Karos;2009-01-25;singles;1440
810156;Andreas Karos;2009-01-25;doubles;1504
810449;Alexander Nachtigall;2009-01-25;singles;2066
810449;Alexander Nachtigall;2009-01-25;doubles;2119
810817;Andreas Ziese;2009-01-25;doubles;1648
810817;Andreas Ziese;2009-01-25;mixed;1793
806299;Andreas Knauf;2009-02-10;singles;1937
806299;Andreas Knauf;2009-02-10;doubles;2023
806304;Gabriela Knauf;2009-02-10;doubles;1789
806304;Gabriela Knauf;2009-02-10;mixed;1962
807523;Dan Guddat;2009-02-10;doubles;1651
807523;Dan Guddat;2009-02-10;mixed;1667
810449;Alexander Nachtigall;2009-02-10;singles;2071
810449;Alexander Nachtigall;2009-02-10;doubles;2128
806276;Anika Götze;2009-02-14;doubles;1811
806276;Anika Götze;2009-02-14;mixed;1691
806310;Heinz Fraulob;2009-02-14;singles;1356
806310;Heinz Fraulob;2009-02-14;doubles;1452
806311;Thilo Gottschlag;2009-02-14;doubles;1804
806311;Thilo Gottschlag;2009-02-14;mixed;2033
806314;Gert Schulz;2009-02-14;singles;1411
806314;Gert Schulz;2009-02-14;doubles;1518
806316;Rainer Schütz;2009-02-14;singles;1822
806316;Rainer Schütz;2009-02-14;doubles;1905
807743;Martin Braun;2009-02-14;singles;1586
807743;Martin Braun;2009-02-14;doubles;1399
808514;Stefanie Oertel;2009-02-14;doubles;1575
808514;Stefanie Oertel;2009-02-14;mixed;1768
808845;Lilian Malanowsky;2009-02-14;singles;1501
808845;Lilian Malanowsky;2009-02-14;doubles;1556
808884;Tobias Schultze;2009-02-14;singles;1799
808884;Tobias Schultze;2009-02-14;doubles;1657
809363;Andrea Paul;2009-02-14;doubles;1575
809363;Andrea Paul;2009-02-14;mixed;1572
809384;Susanne Schiller;2009-02-14;singles;1562
809384;Susanne Schiller;2009-02-14;doubles;1561
806310;Heinz Fraulob;2009-02-15;singles;1353
806310;Heinz Fraulob;2009-02-15;doubles;1446
806311;Thilo Gottschlag;2009-02-15;doubles;1816
806311;Thilo Gottschlag;2009-02-15;mixed;2035
806314;Gert Schulz;2009-02-15;singles;1407
806314;Gert Schulz;2009-02-15;doubles;1530
806316;Rainer Schütz;2009-02-15;doubles;1897
806316;Rainer Schütz;2009-02-15;mixed;1727
808514;Stefanie Oertel;2009-02-15;doubles;1572
808514;Stefanie Oertel;2009-02-15;mixed;1760
808845;Lilian Malanowsky;2009-02-15;singles;1499
808845;Lilian Malanowsky;2009-02-15;doubles;1553
809363;Andrea Paul;2009-02-15;doubles;1581
809363;Andrea Paul;2009-02-15;mixed;1574
810156;Andreas Karos;2009-02-15;singles;1434
810156;Andreas Karos;2009-02-15;doubles;1494
810233;Sascha Bulik;2009-02-15;singles;1563
810233;Sascha Bulik;2009-02-15;doubles;1459
806276;Anika Götze;2009-02-28;mixed;1702
808884;Tobias Schultze;2009-02-28;singles;1805
808884;Tobias Schultze;2009-02-28;doubles;1667
806276;Anika Götze;2009-09-19;doubles;1801
806316;Rainer Schütz;2009-09-19;singles;1830
806316;Rainer Schütz;2009-09-19;doubles;1899
808884;Tobias Schultze;2009-09-19;singles;1789
808884;Tobias Schultze;2009-09-19;doubles;1682
806276;Anika Götze;2009-09-20;singles;1552
806276;Anika Götze;2009-09-20;doubles;1786
806299;Andreas Knauf;2009-09-20;singles;1942
806299;Andreas Knauf;2009-09-20;doubles;2013
806304;Gabriela Knauf;2009-09-20;doubles;1774
806304;Gabriela Knauf;2009-09-20;mixed;1971
807523;Dan Guddat;2009-09-20;doubles;1656
807523;Dan Guddat;2009-09-20;mixed;1676
810449;Alexander Nachtigall;2009-09-20;singles;2055
810449;Alexander Nachtigall;2009-09-20;doubles;2133
806299;Andreas Knauf;2009-09-26;singles;1930
806299;Andreas Knauf;2009-09-26;doubles;2005
806304;Gabriela Knauf;2009-09-26;doubles;1767
806304;Gabriela Knauf;2009-09-26;mixed;1984
806310;Heinz Fraulob;2009-09-26;doubles;1453
806310;Heinz Fraulob;2009-09-26;mixed;1539
806316;Rainer Schütz;2009-09-26;singles;1820
806316;Rainer Schütz;2009-09-26;doubles;1891
806396;Anja Götze;2009-09-26;doubles;1692
806396;Anja Götze;2009-09-26;mixed;1858
807523;Dan Guddat;2009-09-26;doubles;1640
807523;Dan Guddat;2009-09-26;mixed;1689
807743;Martin Braun;2009-09-26;singles;1580
807743;Martin Braun;2009-09-26;doubles;1396
808514;Stefanie Oertel;2009-09-26;doubles;1568
808514;Stefanie Oertel;2009-09-26;mixed;1753
808845;Lilian Malanowsky;2009-09-26;singles;1495
808845;Lilian Malanowsky;2009-09-26;doubles;1549
808884;Tobias Schultze;2009-09-26;singles;1783
808884;Tobias Schultze;2009-09-26;doubles;1696
809363;Andrea Paul;2009-09-26;doubles;1594
809363;Andrea Paul;2009-09-26;mixed;1576
810156;Andreas Karos;2009-09-26;doubles;1491
810156;Andreas Karos;2009-09-26;mixed;1552
810449;Alexander Nachtigall;2009-09-26;singles;2039
810449;Alexander Nachtigall;2009-09-26;doubles;2117
810817;Andreas Ziese;2009-09-26;doubles;1637
810817;Andreas Ziese;2009-09-26;mixed;1786
806314;Gert Schulz;2009-09-27;singles;1402
806314;Gert Schulz;2009-09-27;doubles;1538
809363;Andrea Paul;2009-09-27;doubles;1614
809363;Andrea Paul;2009-09-27;mixed;1591
810156;Andreas Karos;2009-09-27;doubles;1489
810156;Andreas Karos;2009-09-27;mixed;1567
806276;Anika Götze;2009-10-03;doubles;1781
806276;Anika Götze;2009-10-03;mixed;1691
806310;Heinz Fraulob;2009-10-03;singles;1351
806310;Heinz Fraulob;2009-10-03;doubles;1449
806316;Rainer Schütz;2009-10-03;singles;1810
806316;Rainer Schütz;2009-10-03;doubles;1871
806396;Anja Götze;2009-10-03;singles;1660
806396;Anja Götze;2009-10-03;doubles;1696
808884;Tobias Schultze;2009-10-03;singles;1774
808884;Tobias Schultze;2009-10-03;doubles;1690
809585;Ronny Pabst;2009-10-03;doubles;1652
809585;Ronny Pabst;2009-10-03;mixed;1618
810817;Andreas Ziese;2009-10-03;mixed;1775
806276;Anika Götze;2009-10-04;singles;1550
806276;Anika Götze;2009-10-04;doubles;1775
806299;Andreas Knauf;2009-10-04;singles;1921
806299;Andreas Knauf;2009-10-04;doubles;1994
806304;Gabriela Knauf;2009-10-04;doubles;1761
806304;Gabriela Knauf;2009-10-04;mixed;1976
806310;Heinz Fraulob;2009-10-04;doubles;1436
806314;Gert Schulz;2009-10-04;doubles;1542
806396;Anja Götze;2009-10-04;doubles;1688
806396;Anja Götze;2009-10-04;mixed;1862
807523;Dan Guddat;2009-10-04;doubles;1631
807523;Dan Guddat;2009-10-04;mixed;1681
807743;Martin Braun;2009-10-04;singles;1586
807743;Martin Braun;2009-10-04;doubles;1388
809363;Andrea Paul;2009-10-04;doubles;1622
809363;Andrea Paul;2009-10-04;mixed;1597
809585;Ronny Pabst;2009-10-04;mixed;1622
810233;Sascha Bulik;2009-10-04;singles;1555
810449;Alexander Nachtigall;2009-10-04;singles;2047
810449;Alexander Nachtigall;2009-10-04;doubles;2108
806276;Anika Götze;2009-10-10;singles;1548
806276;Anika Götze;2009-10-10;doubles;1769
806299;Andreas Knauf;2009-10-10;singles;1928
806299;Andreas Knauf;2009-10-10;doubles;1998
806304;Gabriela Knauf;2009-10-10;doubles;1755
806304;Gabriela Knauf;2009-10-10;mixed;1965
806311;Thilo Gottschlag;2009-10-10;doubles;1821
806311;Thilo Gottschlag;2009-10-10;mixed;2041
806314;Gert Schulz;2009-10-10;singles;1397
806314;Gert Schulz;2009-10-10;doubles;1547
806396;Anja Götze;2009-10-10;doubles;1683
806396;Anja Götze;2009-10-10;mixed;1868
807523;Dan Guddat;2009-10-10;doubles;1641
807523;Dan Guddat;2009-10-10;mixed;1670
810156;Andreas Karos;2009-10-10;singles;1429
810156;Andreas Karos;2009-10-10;doubles;1502
810449;Alexander Nachtigall;2009-10-10;singles;2051
810449;Alexander Nachtigall;2009-10-10;doubles;2118
806276;Anika Götze;2009-10-11;singles;1541
806276;Anika Götze;2009-10-11;doubles;1776
806299;Andreas Knauf;2009-10-11;singles;1941
806299;Andreas Knauf;2009-10-11;doubles;1983
806304;Gabriela Knauf;2009-10-11;doubles;1762
806304;Gabriela Knauf;2009-10-11;mixed;1975
806310;Heinz Fraulob;2009-10-11;singles;1345
806310;Heinz Fraulob;2009-10-11;doubles;1443
806316;Rainer Schütz;2009-10-11;doubles;1873
806316;Rainer Schütz;2009-10-11;mixed;1713
806323;Dennis Doer;2009-10-11;doubles;1808
806396;Anja Götze;2009-10-11;doubles;1692
806396;Anja Götze;2009-10-11;mixed;1873
807523;Dan Guddat;2009-10-11;doubles;1645
807523;Dan Guddat;2009-10-11;mixed;1680
808514;Stefanie Oertel;2009-10-11;mixed;1739
808577;Gerd Kanikowski;2009-10-11;singles;1675
808577;Gerd Kanikowski;2009-10-11;doubles;1508
808884;Tobias Schultze;2009-10-11;singles;1785
808884;Tobias Schultze;2009-10-11;doubles;1710
809585;Ronny Pabst;2009-10-11;doubles;1653
809585;Ronny Pabst;2009-10-11;mixed;1627
810449;Alexander Nachtigall;2009-10-11;singles;2057
810449;Alexander Nachtigall;2009-10-11;doubles;2122
810817;Andreas Ziese;2009-10-11;singles;1681
806276;Anika Götze;2009-11-07;singles;1533
806276;Anika Götze;2009-11-07;doubles;1768
806299;Andreas Knauf;2009-11-07;singles;1955
806299;Andreas Knauf;2009-11-07;doubles;1994
806304;Gabriela Knauf;2009-11-07;doubles;1754
806304;Gabriela Knauf;2009-11-07;mixed;1964
806316;Rainer Schütz;2009-11-07;singles;1800
806316;Rainer Schütz;2009-11-07;mixed;1695
807523;Dan Guddat;2009-11-07;doubles;1636
807523;Dan Guddat;2009-11-07;mixed;1669
808514;Stefanie Oertel;2009-11-07;doubles;1565
808514;Stefanie Oertel;2009-11-07;mixed;1721
808884;Tobias Schultze;2009-11-07;singles;1797
808884;Tobias Schultze;2009-11-07;doubles;1714
810449;Alexander Nachtigall;2009-11-07;singles;2062
810449;Alexander Nachtigall;2009-11-07;doubles;2113
810817;Andreas Ziese;2009-11-07;doubles;1623
806310;Heinz Fraulob;2009-11-14;doubles;1458
806311;Thilo Gottschlag;2009-11-14;mixed;2044
806316;Rainer Schütz;2009-11-14;doubles;1858
806316;Rainer Schütz;2009-11-14;mixed;1683
806323;Dennis Doer;2009-11-14;doubles;1810
806323;Dennis Doer;2009-11-14;mixed;1955
806396;Anja Götze;2009-11-14;doubles;1695
806396;Anja Götze;2009-11-14;mixed;1850
807743;Martin Braun;2009-11-14;singles;1593
807743;Martin Braun;2009-11-14;doubles;1404
808514;Stefanie Oertel;2009-11-14;doubles;1548
808514;Stefanie Oertel;2009-11-14;mixed;1709
808577;Gerd Kanikowski;2009-11-14;singles;1677
808577;Gerd Kanikowski;2009-11-14;doubles;1523
808884;Tobias Schultze;2009-11-14;singles;1791
808884;Tobias Schultze;2009-11-14;doubles;1723
809363;Andrea Paul;2009-11-14;doubles;1619
809363;Andrea Paul;2009-11-14;mixed;1600
810233;Sascha Bulik;2009-11-14;doubles;1471
810817;Andreas Ziese;2009-11-14;singles;1667
806276;Anika Götze;2009-11-15;singles;1531
806276;Anika Götze;2009-11-15;doubles;1765
806299;Andreas Knauf;2009-11-15;singles;1966
806299;Andreas Knauf;2009-11-15;doubles;1987
806304;Gabriela Knauf;2009-11-15;doubles;1751
806304;Gabriela Knauf;2009-11-15;mixed;1980
806310;Heinz Fraulob;2009-11-15;doubles;1463
806316;Rainer Schütz;2009-11-15;singles;1785
806316;Rainer Schütz;2009-11-15;doubles;1845
806396;Anja Götze;2009-11-15;mixed;1853
807523;Dan Guddat;2009-11-15;doubles;1629
807523;Dan Guddat;2009-11-15;mixed;1685
808577;Gerd Kanikowski;2009-11-15;singles;1681
808577;Gerd Kanikowski;2009-11-15;doubles;1528
809585;Ronny Pabst;2009-11-15;doubles;1643
809585;Ronny Pabst;2009-11-15;mixed;1630
810449;Alexander Nachtigall;2009-11-15;singles;2054
810449;Alexander Nachtigall;2009-11-15;doubles;2100
806310;Heinz Fraulob;2009-11-21;doubles;1467
806316;Rainer Schütz;2009-11-21;singles;1792
806316;Rainer Schütz;2009-11-21;doubles;1823
806396;Anja Götze;2009-11-21;doubles;1689
807743;Martin Braun;2009-11-21;singles;1591
807743;Martin Braun;2009-11-21;doubles;1399
808514;Stefanie Oertel;2009-11-21;singles;1550
808514;Stefanie Oertel;2009-11-21;doubles;1542
808577;Gerd Kanikowski;2009-11-21;singles;1682
808577;Gerd Kanikowski;2009-11-21;doubles;1532
808884;Tobias Schultze;2009-11-21;singles;1783
808884;Tobias Schultze;2009-11-21;doubles;1736
809363;Andrea Paul;2009-11-21;doubles;1631
809363;Andrea Paul;2009-11-21;mixed;1592
809585;Ronny Pabst;2009-11-21;mixed;1643
810156;Andreas Karos;2009-11-21;doubles;1495
810156;Andreas Karos;2009-11-21;mixed;1559
806299;Andreas Knauf;2009-11-24;singles;1961
806299;Andreas Knauf;2009-11-24;doubles;1975
806304;Gabriela Knauf;2009-11-24;doubles;1744
806304;Gabriela Knauf;2009-11-24;mixed;1973
807523;Dan Guddat;2009-11-24;doubles;1624
807523;Dan Guddat;2009-11-24;mixed;1678
810449;Alexander Nachtigall;2009-11-24;singles;2037
810449;Alexander Nachtigall;2009-11-24;doubles;2088
810817;Andreas Ziese;2009-11-24;singles;1663
810817;Andreas Ziese;2009-11-24;doubles;1618
806276;Anika Götze;2009-12-12;singles;1528
806276;Anika Götze;2009-12-12;doubles;1768
806299;Andreas Knauf;2009-12-12;singles;1965
806299;Andreas Knauf;2009-12-12;doubles;1979
806304;Gabriela Knauf;2009-12-12;doubles;1747
806304;Gabriela Knauf;2009-12-12;mixed;1953
806310;Heinz Fraulob;2009-12-12;singles;1353
806310;Heinz Fraulob;2009-12-12;doubles;1457
806314;Gert Schulz;2009-12-12;doubles;1537
806314;Gert Schulz;2009-12-12;mixed;1548
806316;Rainer Schütz;2009-12-12;singles;1797
806316;Rainer Schütz;2009-12-12;doubles;1809
806323;Dennis Doer;2009-12-12;doubles;1814
806396;Anja Götze;2009-12-12;singles;1663
806396;Anja Götze;2009-12-12;doubles;1693
807523;Dan Guddat;2009-12-12;doubles;1631
807523;Dan Guddat;2009-12-12;mixed;1658
808514;Stefanie Oertel;2009-12-12;doubles;1537
808514;Stefanie Oertel;2009-12-12;mixed;1702
808845;Lilian Malanowsky;2009-12-12;singles;1489
808845;Lilian Malanowsky;2009-12-12;doubles;1544
808884;Tobias Schultze;2009-12-12;singles;1788
808884;Tobias Schultze;2009-12-12;doubles;1743
809585;Ronny Pabst;2009-12-12;doubles;1647
809585;Ronny Pabst;2009-12-12;mixed;1650
810233;Sascha Bulik;2009-12-12;singles;1550
810233;Sascha Bulik;2009-12-12;doubles;1469
810449;Alexander Nachtigall;2009-12-12;singles;2044
810449;Alexander Nachtigall;2009-12-12;doubles;2095
810817;Andreas Ziese;2009-12-12;doubles;1604
810817;Andreas Ziese;2009-12-12;mixed;1768
806311;Thilo Gottschlag;2010-01-09;doubles;1827
806311;Thilo Gottschlag;2010-01-09;mixed;2048
806314;Gert Schulz;2010-01-09;doubles;1543
806316;Rainer Schütz;2010-01-09;doubles;1803
806316;Rainer Schütz;2010-01-09;mixed;1679
807743;Martin Braun;2010-01-09;singles;1585
807743;Martin Braun;2010-01-09;doubles;1406
808514;Stefanie Oertel;2010-01-09;doubles;1544
808514;Stefanie Oertel;2010-01-09;mixed;1698
808884;Tobias Schultze;2010-01-09;singles;1795
808884;Tobias Schultze;2010-01-09;doubles;1754
809363;Andrea Paul;2010-01-09;doubles;1621
809363;Andrea Paul;2010-01-09;mixed;1596
810156;Andreas Karos;2010-01-09;singles;1442
810156;Andreas Karos;2010-01-09;doubles;1502
806323;Dennis Doer;2010-01-10;singles;1782
806323;Dennis Doer;2010-01-10;doubles;1817
806396;Anja Götze;2010-01-10;doubles;1698
806396;Anja Götze;2010-01-10;mixed;1834
809585;Ronny Pabst;2010-01-10;doubles;1650
809585;Ronny Pabst;2010-01-10;mixed;1631
807743;Martin Braun;2010-01-12;singles;1570
807743;Martin Braun;2010-01-12;doubles;1398
809363;Andrea Paul;2010-01-12;doubles;1615
809363;Andrea Paul;2010-01-12;mixed;1602
810156;Andreas Karos;2010-01-12;doubles;1509
810156;Andreas Karos;2010-01-12;mixed;1565
806276;Anika Götze;2010-01-16;doubles;1749
806276;Anika Götze;2010-01-16;mixed;1683
806299;Andreas Knauf;2010-01-16;singles;1977
806299;Andreas Knauf;2010-01-16;doubles;1984
806310;Heinz Fraulob;2010-01-16;doubles;1446
806310;Heinz Fraulob;2010-01-16;mixed;1543
806316;Rainer Schütz;2010-01-16;doubles;1794
806316;Rainer Schütz;2010-01-16;mixed;1682
806396;Anja Götze;2010-01-16;singles;1666
806396;Anja Götze;2010-01-16;doubles;1703
807523;Dan Guddat;2010-01-16;doubles;1638
807523;Dan Guddat;2010-01-16;mixed;1650
808514;Stefanie Oertel;2010-01-16;doubles;1547
808514;Stefanie Oertel;2010-01-16;mixed;1701
808845;Lilian Malanowsky;2010-01-16;singles;1487
808845;Lilian Malanowsky;2010-01-16;doubles;1547
808884;Tobias Schultze;2010-01-16;singles;1788
808884;Tobias Schultze;2010-01-16;doubles;1766
810449;Alexander Nachtigall;2010-01-16;singles;2045
810449;Alexander Nachtigall;2010-01-16;doubles;2102
806276;Anika Götze;2010-01-17;doubles;1739
806276;Anika Götze;2010-01-17;mixed;1678
806299;Andreas Knauf;2010-01-17;singles;1980
806299;Andreas Knauf;2010-01-17;doubles;1988
807523;Dan Guddat;2010-01-17;doubles;1644
807523;Dan Guddat;2010-01-17;mixed;1645
808514;Stefanie Oertel;2010-01-17;singles;1546
808514;Stefanie Oertel;2010-01-17;doubles;1537
810449;Alexander Nachtigall;2010-01-17;singles;2047
810449;Alexander Nachtigall;2010-01-17;doubles;2108
807743;Martin Braun;2010-01-21;singles;1566
807743;Martin Braun;2010-01-21;doubles;1391
809363;Andrea Paul;2010-01-21;doubles;1610
809363;Andrea Paul;2010-01-21;mixed;1611
810156;Andreas Karos;2010-01-21;doubles;1502
810156;Andreas Karos;2010-01-21;mixed;1574
806316;Rainer Schütz;2010-01-23;doubles;1786
806316;Rainer Schütz;2010-01-23;mixed;1696
808514;Stefanie Oertel;2010-01-23;doubles;1526
808514;Stefanie Oertel;2010-01-23;mixed;1715
808884;Tobias Schultze;2010-01-23;singles;1784
808884;Tobias Schultze;2010-01-23;doubles;1759
806310;Heinz Fraulob;2010-01-24;doubles;1455
806310;Heinz Fraulob;2010-01-24;mixed;1534
806276;Anika Götze;2010-02-13;singles;1526
806276;Anika Götze;2010-02-13;doubles;1736
806299;Andreas Knauf;2010-02-13;singles;1985
806299;Andreas Knauf;2010-02-13;doubles;1992
806304;Gabriela Knauf;2010-02-13;doubles;1744
806304;Gabriela Knauf;2010-02-13;mixed;1941
807523;Dan Guddat;2010-02-13;doubles;1651
807523;Dan Guddat;2010-02-13;mixed;1633
810449;Alexander Nachtigall;2010-02-13;singles;2032
810449;Alexander Nachtigall;2010-02-13;doubles;2115
806310;Heinz Fraulob;2010-02-14;doubles;1445
806310;Heinz Fraulob;2010-02-14;mixed;1521
806316;Rainer Schütz;2010-02-14;doubles;1782
806316;Rainer Schütz;2010-02-14;mixed;1682
806396;Anja Götze;2010-02-14;singles;1648
806396;Anja Götze;2010-02-14;doubles;1707
808514;Stefanie Oertel;2010-02-14;doubles;1524
808514;Stefanie Oertel;2010-02-14;mixed;1701
808845;Lilian Malanowsky;2010-02-14;singles;1485
808845;Lilian Malanowsky;2010-02-14;doubles;1545
808884;Tobias Schultze;2010-02-14;singles;1800
808884;Tobias Schultze;2010-02-14;doubles;1751
807743;Martin Braun;2010-02-16;singles;1552
807743;Martin Braun;2010-02-16;doubles;1387
810156;Andreas Karos;2010-02-16;doubles;1498
810156;Andreas Karos;2010-02-16;mixed;1566
806276;Anika Götze;2010-02-20;singles;1524
