athlete_id;athlete_name;created_at;discipline;skill_mean;skill_std
808577;Gerd Kanikowski;2006-02-11;singles;32.0395;1.50474
808577;Gerd Kanikowski;2006-02-11;doubles;24.5862;2.31016
810449;Alexander Nachtigall;2006-02-11;singles;38.2518;2.76033
810449;Alexander Nachtigall;2006-02-11;doubles;34.8215;4.18528
810817;Andreas Ziese;2006-02-11;singles;34.1763;2.69027
810817;Andreas Ziese;2006-02-11;doubles;25.5684;4.07202
808514;Stefanie Oertel;2006-02-12;doubles;26.3938;2.38083
808514;Stefanie Oertel;2006-02-12;mixed;35.2998;2.61112
808845;Lilian Malanowsky;2006-02-12;singles;23.0675;1.81582
808845;Lilian Malanowsky;2006-02-12;doubles;29.7808;2.58086
810233;Sascha Bulik;2006-02-12;singles;25.712;1.74489
810233;Sascha Bulik;2006-02-12;doubles;22.7703;2.72203
806299;Andreas Knauf;2006-09-23;singles;39.9525;2.76492
806299;Andreas Knauf;2006-09-23;doubles;43.166;3.9665
806304;Gabriela Knauf;2006-09-23;doubles;35.8224;4.05876
806304;Gabriela Knauf;2006-09-23;mixed;37.4223;4.73595
806316;Rainer Schütz;2006-09-23;doubles;23.0996;3.12141
806316;Rainer Schütz;2006-09-23;mixed;14.8018;6.62145
806396;Anja Götze;2006-09-23;doubles;27.8331;2.2322
806396;Anja Götze;2006-09-23;mixed;30.7293;2.4352
807523;Dan Guddat;2006-09-23;doubles;36.2463;4.28226
807523;Dan Guddat;2006-09-23;mixed;27.9681;5.03493
807743;Martin Braun;2006-09-23;singles;24.4226;1.59758
807743;Martin Braun;2006-09-23;doubles;18.3807;2.82419
808514;Stefanie Oertel;2006-09-23;doubles;26.4741;2.36937
808514;Stefanie Oertel;2006-09-23;mixed;35.5801;2.58361
808577;Gerd Kanikowski;2006-09-23;singles;31.6328;1.48442
808577;Gerd Kanikowski;2006-09-23;doubles;24.4852;2.29398
808845;Lilian Malanowsky;2006-09-23;singles;23.3608;1.79876
808845;Lilian Malanowsky;2006-09-23;doubles;29.8751;2.56574
808884;Tobias Schultze;2006-09-23;singles;31.8123;1.70012
808884;Tobias Schultze;2006-09-23;doubles;29.3034;2.36752
809384;Susanne Schiller;2006-09-23;doubles;24.2847;3.06603
809384;Susanne Schiller;2006-09-23;mixed;21.7427;7.20865
809585;Ronny Pabst;2006-09-23;doubles;25.4046;3.06398
809585;Ronny Pabst;2006-09-23;mixed;33.1518;3.89772
810156;Andreas Karos;2006-09-23;singles;21.2688;2.18526
810156;Andreas Karos;2006-09-23;doubles;29.0893;2.96702
810233;Sascha Bulik;2006-09-23;singles;25.5263;1.71901
810449;Alexander Nachtigall;2006-09-23;singles;38.6004;2.68905
810449;Alexander Nachtigall;2006-09-23;doubles;35.3113;4.07472
810817;Andreas Ziese;2006-09-23;singles;33.8609;2.61312
810817;Andreas Ziese;2006-09-23;doubles;24.7313;3.90535
806276;Anika Götze;2006-09-24;singles;22.4157;1.70735
806276;Anika Götze;2006-09-24;doubles;30.2593;2.18756
806299;Andreas Knauf;2006-09-24;singles;40.0931;2.71702
806299;Andreas Knauf;2006-09-24;doubles;43.8575;3.82857
806304;Gabriela Knauf;2006-09-24;doubles;36.6046;3.91235
806304;Gabriela Knauf;2006-09-24;mixed;39.2222;4.55887
806316;Rainer Schütz;2006-09-24;doubles;24.1758;3.02396
806316;Rainer Schütz;2006-09-24;mixed;18.3197;6.12673
806396;Anja Götze;2006-09-24;doubles;27.6892;2.21182
806396;Anja Götze;2006-09-24;mixed;30.1706;2.39458
807523;Dan Guddat;2006-09-24;doubles;33.6577;4.03447
807523;Dan Guddat;2006-09-24;mixed;25.0972;4.81258
808577;Gerd Kanikowski;2006-09-24;singles;31.763;1.46941
808577;Gerd Kanikowski;2006-09-24;doubles;24.0837;2.25795
808884;Tobias Schultze;2006-09-24;singles;31.2807;1.66024
808884;Tobias Schultze;2006-09-24;doubles;28.8375;2.33791
809363;Andrea Paul;2006-09-24;singles;16.2207;2.83801
809363;Andrea Paul;2006-09-24;doubles;23.9151;3.14187
809585;Ronny Pabst;2006-09-24;doubles;24.6887;2.97513
809585;Ronny Pabst;2006-09-24;mixed;31.7215;3.72395
810449;Alexander Nachtigall;2006-09-24;singles;38.9523;2.60274
810449;Alexander Nachtigall;2006-09-24;doubles;37.1447;3.85384
806323;Dennis Doer;2006-09-25;doubles;32.1595;2.35461
806323;Dennis Doer;2006-09-25;mixed;36.7072;2.56764
809363;Andrea Paul;2006-09-29;doubles;24.5395;3.08074
809363;Andrea Paul;2006-09-29;mixed;30.9114;5.40908
806323;Dennis Doer;2006-10-21;doubles;31.9147;2.32662
806323;Dennis Doer;2006-10-21;mixed;37.0934;2.53214
809363;Andrea Paul;2006-10-22;doubles;23.8896;2.98958
809363;Andrea Paul;2006-10-22;mixed;28.7871;5.01063
806323;Dennis Doer;2006-10-23;doubles;32.5383;2.27575
806323;Dennis Doer;2006-10-23;mixed;36.5561;2.48958
806299;Andreas Knauf;2006-10-24;singles;40.6383;2.62045
806299;Andreas Knauf;2006-10-24;doubles;42.3921;3.65286
806304;Gabriela Knauf;2006-10-24;doubles;35.0861;3.77256
806304;Gabriela Knauf;2006-10-24;mixed;38.1091;4.40228
806316;Rainer Schütz;2006-10-24;doubles;23.9352;2.98017
806316;Rainer Schütz;2006-10-24;mixed;16.3096;5.73977
810449;Alexander Nachtigall;2006-10-24;singles;37.8818;2.46429
810449;Alexander Nachtigall;2006-10-24;doubles;36.7541;3.76132
808514;Stefanie Oertel;2006-10-27;doubles;26.8302;2.33227
808845;Lilian Malanowsky;2006-10-27;singles;24.1606;1.74159
808845;Lilian Malanowsky;2006-10-27;doubles;30.2926;2.51807
809363;Andrea Paul;2006-10-27;doubles;24.4375;2.9141
809384;Susanne Schiller;2006-10-27;mixed;24.5207;6.54402
809585;Ronny Pabst;2006-10-27;doubles;25.3929;2.89122
810817;Andreas Ziese;2006-10-27;singles;34.283;2.52211
810817;Andreas Ziese;2006-10-27;mixed;34.3411;5.13677
806299;Andreas Knauf;2006-10-28;singles;39.8605;2.51629
806299;Andreas Knauf;2006-10-28;doubles;42.6896;3.59511
806304;Gabriela Knauf;2006-10-28;doubles;35.3329;3.7285
806304;Gabriela Knauf;2006-10-28;mixed;37.8613;4.34334
806314;Gert Schulz;2006-10-28;doubles;22.6079;2.27847
806314;Gert Schulz;2006-10-28;mixed;24.3337;3.18211
806316;Rainer Schütz;2006-10-28;doubles;23.2771;2.92952
806316;Rainer Schütz;2006-10-28;mixed;15.8884;5.60737
807523;Dan Guddat;2006-10-28;doubles;34.3595;3.88033
807523;Dan Guddat;2006-10-28;mixed;24.0739;4.64433
807743;Martin Braun;2006-10-28;singles;24.8683;1.56167
807743;Martin Braun;2006-10-28;doubles;17.9506;2.76474
808514;Stefanie Oertel;2006-10-28;doubles;27.0788;2.30262
808514;Stefanie Oertel;2006-10-28;mixed;34.8166;2.52143
808577;Gerd Kanikowski;2006-10-28;singles;32.0598;1.44471
808577;Gerd Kanikowski;2006-10-28;doubles;23.9436;2.23687
808845;Lilian Malanowsky;2006-10-28;singles;23.8273;1.72252
808845;Lilian Malanowsky;2006-10-28;doubles;30.5824;2.48023
808884;Tobias Schultze;2006-10-28;singles;30.96;1.62668
808884;Tobias Schultze;2006-10-28;doubles;29.0734;2.30959
809384;Susanne Schiller;2006-10-28;doubles;23.933;3.02321
809384;Susanne Schiller;2006-10-28;mixed;22.6289;6.11306
810156;Andreas Karos;2006-10-28;singles;21.2349;2.17529
810156;Andreas Karos;2006-10-28;doubles;28.6146;2.89777
810449;Alexander Nachtigall;2006-10-28;singles;38.3876;2.39765
810449;Alexander Nachtigall;2006-10-28;doubles;35.706;3.65756
806304;Gabriela Knauf;2006-10-29;doubles;34.5926;3.61103
806314;Gert Schulz;2006-10-29;doubles;22.5525;2.2699
806314;Gert Schulz;2006-10-29;mixed;23.7887;3.13116
806316;Rainer Schütz;2006-10-29;singles;28.9026;1.89735
806316;Rainer Schütz;2006-10-29;doubles;22.7454;2.86451
806323;Dennis Doer;2006-10-29;doubles;31.9792;2.24815
806323;Dennis Doer;2006-10-29;mixed;35.874;2.45399
807523;Dan Guddat;2006-10-29;doubles;32.826;3.69461
807523;Dan Guddat;2006-10-29;mixed;23.2829;4.51402
807743;Martin Braun;2006-10-29;singles;24.6252;1.54292
807743;Martin Braun;2006-10-29;doubles;17.8932;2.75239
808514;Stefanie Oertel;2006-10-29;doubles;27.7254;2.25522
808514;Stefanie Oertel;2006-10-29;mixed;34.8554;2.51346
808577;Gerd Kanikowski;2006-10-29;singles;31.9028;1.43084
808577;Gerd Kanikowski;2006-10-29;doubles;23.8903;2.22887
808845;Lilian Malanowsky;2006-10-29;singles;23.6995;1.70377
808845;Lilian Malanowsky;2006-10-29;doubles;30.3044;2.45821
808884;Tobias Schultze;2006-10-29;singles;30.4967;1.59056
808884;Tobias Schultze;2006-10-29;doubles;28.5297;2.27231
809384;Susanne Schiller;2006-10-29;singles;23.3063;1.89334
809384;Susanne Schiller;2006-10-29;doubles;25.047;2.91287
809585;Ronny Pabst;2006-10-29;doubles;25.7735;2.83182
809585;Ronny Pabst;2006-10-29;mixed;31.806;3.69476
810156;Andreas Karos;2006-10-29;singles;22.5327;2.07868
810156;Andreas Karos;2006-10-29;doubles;28.5516;2.88329
810233;Sascha Bulik;2006-10-29;singles;26.1144;1.6741
810233;Sascha Bulik;2006-10-29;doubles;22.6184;2.69316
810449;Alexander Nachtigall;2006-10-29;singles;38.625;2.34288
810449;Alexander Nachtigall;2006-10-29;doubles;34.8775;3.5289
810817;Andreas Ziese;2006-10-29;singles;32.5946;2.37505
810817;Andreas Ziese;2006-10-29;doubles;24.0891;3.77612
808514;Stefanie Oertel;2006-11-03;doubles;28.4081;2.20981
808514;Stefanie Oertel;2006-11-03;mixed;34.2524;2.46824
809384;Susanne Schiller;2006-11-03;singles;23.5896;1.85357
809384;Susanne Schiller;2006-11-03;doubles;26.1854;2.81226
810233;Sascha Bulik;2006-11-03;doubles;22.4545;2.66362
810817;Andreas Ziese;2006-11-03;singles;32.6731;2.35771
810817;Andreas Ziese;2006-11-03;mixed;31.8248;4.72744
806276;Anika Götze;2006-11-04;singles;22.3321;1.698
806276;Anika Götze;2006-11-04;doubles;30.0227;2.16786
806310;Heinz Fraulob;2006-11-04;doubles;21.6611;2.48225
806311;Thilo Gottschlag;2006-11-04;doubles;29.5254;2.32335
806311;Thilo Gottschlag;2006-11-04;mixed;35.6888;2.79222
806314;Gert Schulz;2006-11-04;doubles;22.1112;2.23533
806314;Gert Schulz;2006-11-04;mixed;24.211;3.08404
806316;Rainer Schütz;2006-11-04;doubles;22.5927;2.8337
806316;Rainer Schütz;2006-11-04;mixed;13.9866;5.34352
806396;Anja Götze;2006-11-04;doubles;27.4475;2.19139
806396;Anja Götze;2006-11-04;mixed;30.4177;2.37451
807743;Martin Braun;2006-11-04;singles;24.5436;1.53158
807743;Martin Braun;2006-11-04;doubles;19.7869;2.66425
808514;Stefanie Oertel;2006-11-04;doubles;28.4858;2.19738
808514;Stefanie Oertel;2006-11-04;mixed;33.2553;2.41058
808577;Gerd Kanikowski;2006-11-04;singles;31.6136;1.4093
808577;Gerd Kanikowski;2006-11-04;doubles;25.1326;2.18319
808845;Lilian Malanowsky;2006-11-04;singles;24.0188;1.66966
808845;Lilian Malanowsky;2006-11-04;doubles;30.4004;2.44034
808884;Tobias Schultze;2006-11-04;singles;30.3048;1.56696
808884;Tobias Schultze;2006-11-04;doubles;28.3158;2.24419
809585;Ronny Pabst;2006-11-04;doubles;26.1453;2.77476
809585;Ronny Pabst;2006-11-04;mixed;29.5732;3.49466
810233;Sascha Bulik;2006-11-04;singles;26.0828;1.66817
810233;Sascha Bulik;2006-11-04;doubles;22.4079;2.65279
810449;Alexander Nachtigall;2006-11-04;singles;38.8617;2.28913
810449;Alexander Nachtigall;2006-11-04;doubles;33.37;3.42275
810817;Andreas Ziese;2006-11-04;singles;32.6009;2.33623
810817;Andreas Ziese;2006-11-04;doubles;23.9954;3.74241
806316;Rainer Schütz;2006-11-05;singles;28.4127;1.84264
806316;Rainer Schütz;2006-11-05;doubles;23.6436;2.74558
806323;Dennis Doer;2006-11-05;doubles;32.4254;2.21543
806323;Dennis Doer;2006-11-05;mixed;35.985;2.44074
807523;Dan Guddat;2006-11-05;doubles;31.3818;3.51301
807523;Dan Guddat;2006-11-05;mixed;26.2834;4.21895
809363;Andrea Paul;2006-11-05;singles;16.177;2.82361
809363;Andrea Paul;2006-11-05;doubles;24.2566;2.88294
810449;Alexander Nachtigall;2006-11-05;singles;39.0869;2.23827
810449;Alexander Nachtigall;2006-11-05;doubles;34.9027;3.26518
806276;Anika Götze;2006-11-17;doubles;30.1469;2.14973
806276;Anika Götze;2006-11-17;mixed;32.862;5.15715
806396;Anja Götze;2006-11-17;singles;18.1849;6.13443
806396;Anja Götze;2006-11-17;doubles;27.5743;2.17259
808577;Gerd Kanikowski;2006-11-17;singles;31.3442;1.38778
808577;Gerd Kanikowski;2006-11-17;doubles;24.8844;2.15543
809363;Andrea Paul;2006-11-17;doubles;24.6049;2.83718
809363;Andrea Paul;2006-11-17;mixed;30.564;4.77067
810156;Andreas Karos;2006-11-17;singles;22.3662;2.04299
810156;Andreas Karos;2006-11-17;doubles;28.1189;2.81662
810817;Andreas Ziese;2006-11-17;singles;32.6854;2.31064
810817;Andreas Ziese;2006-11-17;mixed;33.1132;4.49083
806299;Andreas Knauf;2006-11-18;singles;40.0405;2.46927
806299;Andreas Knauf;2006-11-18;doubles;42.8295;3.55254
806316;Rainer Schütz;2006-11-18;doubles;24.2628;2.68152
806316;Rainer Schütz;2006-11-18;mixed;13.6043;5.21777
810449;Alexander Nachtigall;2006-11-18;singles;39.2999;2.19147
810449;Alexander Nachtigall;2006-11-18;doubles;35.7783;3.15585
806311;Thilo Gottschlag;2006-11-19;doubles;29.9278;2.28159
806311;Thilo Gottschlag;2006-11-19;mixed;36.4038;2.73386
808514;Stefanie Oertel;2006-11-19;doubles;27.8813;2.15404
808514;Stefanie Oertel;2006-11-19;mixed;33.3933;2.38986
808845;Lilian Malanowsky;2006-11-19;singles;24.4961;1.62873
808845;Lilian Malanowsky;2006-11-19;doubles;29.6551;2.38011
808884;Tobias Schultze;2006-11-19;singles;30.0577;1.54058
808884;Tobias Schultze;2006-11-19;doubles;28.6914;2.20677
809585;Ronny Pabst;2006-11-19;singles;20.3832;4.00618
809585;Ronny Pabst;2006-11-19;doubles;26.8655;2.70623
810233;Sascha Bulik;2006-11-19;doubles;22.8733;2.60112
810817;Andreas Ziese;2006-11-19;singles;33.0972;2.23879
810817;Andreas Ziese;2006-11-19;mixed;33.5916;4.34681
806299;Andreas Knauf;2006-12-02;singles;40.071;2.45786
806299;Andreas Knauf;2006-12-02;doubles;43.1545;3.48025
806304;Gabriela Knauf;2006-12-02;doubles;33.8489;3.49561
806304;Gabriela Knauf;2006-12-02;mixed;40.4647;4.11678
806311;Thilo Gottschlag;2006-12-02;doubles;29.5023;2.24575
806311;Thilo Gottschlag;2006-12-02;mixed;35.8016;2.68871
806316;Rainer Schütz;2006-12-02;doubles;24.403;2.65782
806316;Rainer Schütz;2006-12-02;mixed;17.3611;4.81939
808514;Stefanie Oertel;2006-12-02;doubles;27.9727;2.1429
808514;Stefanie Oertel;2006-12-02;mixed;32.974;2.3548
808845;Lilian Malanowsky;2006-12-02;singles;24.7821;1.60572
808845;Lilian Malanowsky;2006-12-02;doubles;29.7667;2.36437
808884;Tobias Schultze;2006-12-02;singles;30.2286;1.52731
808884;Tobias Schultze;2006-12-02;doubles;28.2932;2.17455
809585;Ronny Pabst;2006-12-02;singles;20.1129;3.88261
809585;Ronny Pabst;2006-12-02;doubles;26.4653;2.65474
810233;Sascha Bulik;2006-12-02;doubles;22.7537;2.58025
810449;Alexander Nachtigall;2006-12-02;singles;39.3914;2.16855
810449;Alexander Nachtigall;2006-12-02;doubles;35.9724;3.11616
810817;Andreas Ziese;2006-12-02;singles;32.419;2.15262
810817;Andreas Ziese;2006-12-02;mixed;32.2056;4.12416
806323;Dennis Doer;2006-12-05;doubles;32.0445;2.18084
806323;Dennis Doer;2006-12-05;mixed;35.3821;2.40846
806276;Anika Götze;2006-12-08;doubles;30.1043;2.14374
806276;Anika Götze;2006-12-08;mixed;30.7042;4.76914
806314;Gert Schulz;2006-12-08;mixed;23.439;3.00406
807743;Martin Braun;2006-12-08;singles;24.4642;1.52185
807743;Martin Braun;2006-12-08;doubles;19.6654;2.64087
808577;Gerd Kanikowski;2006-12-08;singles;31.0617;1.36695
808577;Gerd Kanikowski;2006-12-08;doubles;24.8049;2.14398
810156;Andreas Karos;2006-12-08;doubles;27.6897;2.77595
806276;Anika Götze;2006-12-10;doubles;30.7025;2.11145
806276;Anika Götze;2006-12-10;mixed;30.2971;4.64078
806311;Thilo Gottschlag;2006-12-10;doubles;29.3259;2.22192
806311;Thilo Gottschlag;2006-12-10;mixed;35.2911;2.63252
806314;Gert Schulz;2006-12-10;doubles;22.0787;2.23097
806314;Gert Schulz;2006-12-10;mixed;23.2774;2.97319
807743;Martin Braun;2006-12-10;singles;24.4067;1.51288
807743;Martin Braun;2006-12-10;doubles;19.6234;2.63044
808514;Stefanie Oertel;2006-12-10;doubles;28.2925;2.11174
808514;Stefanie Oertel;2006-12-10;mixed;33.037;2.34406
808577;Gerd Kanikowski;2006-12-10;singles;30.7584;1.34901
808845;Lilian Malanowsky;2006-12-10;singles;25.4037;1.56531
808845;Lilian Malanowsky;2006-12-10;doubles;30.1559;2.32175
808884;Tobias Schultze;2006-12-10;singles;30.5674;1.49976
808884;Tobias Schultze;2006-12-10;doubles;28.1279;2.15311
809585;Ronny Pabst;2006-12-10;doubles;26.7877;2.60593
810156;Andreas Karos;2006-12-10;doubles;27.6433;2.76356
810817;Andreas Ziese;2006-12-10;singles;32.5121;2.12794
810817;Andreas Ziese;2006-12-10;mixed;32.3987;4.05911
806323;Dennis Doer;2006-12-11;doubles;32.5979;2.13864
806323;Dennis Doer;2006-12-11;mixed;35.8192;2.37813
808514;Stefanie Oertel;2006-12-11;doubles;28.397;2.09826
808514;Stefanie Oertel;2006-12-11;mixed;33.2783;2.32083
808845;Lilian Malanowsky;2006-12-11;singles;25.6179;1.54743
808845;Lilian Malanowsky;2006-12-11;doubles;30.2821;2.30313
809585;Ronny Pabst;2006-12-11;doubles;27.3028;2.55189
810233;Sascha Bulik;2006-12-11;singles;25.9525;1.64879
810233;Sascha Bulik;2006-12-11;doubles;23.6966;2.51247
810817;Andreas Ziese;2006-12-11;doubles;25.9778;3.5293
810817;Andreas Ziese;2006-12-11;mixed;33.1217;3.93042
806299;Andreas Knauf;2006-12-16;singles;40.0855;2.45335
806299;Andreas Knauf;2006-12-16;doubles;43.2535;3.45804
806304;Gabriela Knauf;2006-12-16;doubles;32.3857;3.37701
806304;Gabriela Knauf;2006-12-16;mixed;39.588;4.01534
806316;Rainer Schütz;2006-12-16;doubles;24.2132;2.63076
806316;Rainer Schütz;2006-12-16;mixed;16.1598;4.65526
809363;Andrea Paul;2006-12-16;doubles;25.2548;2.76136
809363;Andrea Paul;2006-12-16;mixed;29.9909;4.60608
810449;Alexander Nachtigall;2006-12-16;singles;39.5986;2.12817
810449;Alexander Nachtigall;2006-12-16;doubles;35.7116;3.07148
809363;Andrea Paul;2006-12-17;singles;16.111;2.79666
809363;Andrea Paul;2006-12-17;doubles;24.9717;2.71473
806311;Thilo Gottschlag;2006-12-18;doubles;28.8937;2.18519
807523;Dan Guddat;2006-12-18;doubles;30.3021;3.36082
807523;Dan Guddat;2006-12-18;mixed;25.6704;4.09102
808884;Tobias Schultze;2006-12-18;singles;30.2666;1.47641
806299;Andreas Knauf;2007-01-10;singles;38.4513;2.30805
806299;Andreas Knauf;2007-01-10;doubles;43.8786;3.35475
806316;Rainer Schütz;2007-01-10;doubles;25.4843;2.55614
806316;Rainer Schütz;2007-01-10;mixed;15.3677;4.48378
808514;Stefanie Oertel;2007-01-10;doubles;28.3159;2.08815
808514;Stefanie Oertel;2007-01-10;mixed;33.0812;2.30126
810449;Alexander Nachtigall;2007-01-10;singles;38.9292;2.05124
810449;Alexander Nachtigall;2007-01-10;doubles;37.4438;2.95115
806276;Anika Götze;2007-01-13;singles;22.2882;1.68961
806276;Anika Götze;2007-01-13;doubles;30.605;2.1011
807743;Martin Braun;2007-01-13;singles;24.3297;1.50184
807743;Martin Braun;2007-01-13;doubles;20.3678;2.58113
808514;Stefanie Oertel;2007-01-13;doubles;28.753;2.05487
808514;Stefanie Oertel;2007-01-13;mixed;33.2645;2.28144
808845;Lilian Malanowsky;2007-01-13;singles;25.4773;1.52922
808845;Lilian Malanowsky;2007-01-13;doubles;30.8136;2.25769
808884;Tobias Schultze;2007-01-13;singles;29.953;1.45135
808884;Tobias Schultze;2007-01-13;doubles;28.0948;2.14781
809585;Ronny Pabst;2007-01-13;doubles;27.5805;2.51146
809585;Ronny Pabst;2007-01-13;mixed;29.9956;3.4206
810233;Sascha Bulik;2007-01-13;singles;26.1476;1.63788
810233;Sascha Bulik;2007-01-13;doubles;24.1297;2.48117
810817;Andreas Ziese;2007-01-13;singles;32.8798;2.06757
810817;Andreas Ziese;2007-01-13;doubles;26.8319;3.43917
806276;Anika Götze;2007-01-14;doubles;30.7525;2.08656
806276;Anika Götze;2007-01-14;mixed;28.7946;4.44914
807743;Martin Braun;2007-01-14;singles;24.2925;1.49673
807743;Martin Braun;2007-01-14;doubles;20.2846;2.56738
810156;Andreas Karos;2007-01-14;singles;22.1002;2.00461
810156;Andreas Karos;2007-01-14;doubles;27.447;2.73722
806299;Andreas Knauf;2007-01-16;singles;38.6879;2.25655
806299;Andreas Knauf;2007-01-16;doubles;43.982;3.32347
806304;Gabriela Knauf;2007-01-16;doubles;31.2284;3.26309
806304;Gabriela Knauf;2007-01-16;mixed;40.9687;3.85953
806316;Rainer Schütz;2007-01-16;doubles;24.9596;2.50298
806316;Rainer Schütz;2007-01-16;mixed;17.0891;4.26532
810449;Alexander Nachtigall;2007-01-16;singles;39.1476;2.01028
810449;Alexander Nachtigall;2007-01-16;doubles;36.7446;2.86815
806299;Andreas Knauf;2007-01-20;singles;38.7923;2.22777
806299;Andreas Knauf;2007-01-20;doubles;44.0447;3.30337
806304;Gabriela Knauf;2007-01-20;doubles;29.7053;3.15057
806304;Gabriela Knauf;2007-01-20;mixed;41.1049;3.82709
806316;Rainer Schütz;2007-01-20;doubles;25.4426;2.45348
806316;Rainer Schütz;2007-01-20;mixed;17.2554;4.22109
807523;Dan Guddat;2007-01-20;doubles;30.9697;3.25401
807523;Dan Guddat;2007-01-20;mixed;25.0633;3.97389
808514;Stefanie Oertel;2007-01-20;doubles;28.374;2.02437
808514;Stefanie Oertel;2007-01-20;mixed;33.6425;2.24813
808845;Lilian Malanowsky;2007-01-20;singles;25.5974;1.51375
808845;Lilian Malanowsky;2007-01-20;doubles;30.3563;2.21648
808884;Tobias Schultze;2007-01-20;singles;29.593;1.42774
808884;Tobias Schultze;2007-01-20;doubles;27.9401;2.13146
809363;Andrea Paul;2007-01-20;doubles;25.8468;2.63613
809363;Andrea Paul;2007-01-20;mixed;29.0511;4.38665
809585;Ronny Pabst;2007-01-20;singles;20.6456;3.71291
809585;Ronny Pabst;2007-01-20;doubles;27.7755;2.48551
810233;Sascha Bulik;2007-01-20;singles;26.2467;1.62528
810233;Sascha Bulik;2007-01-20;doubles;24.799;2.42456
810449;Alexander Nachtigall;2007-01-20;singles;38.116;1.92989
810449;Alexander Nachtigall;2007-01-20;doubles;37.3786;2.79257
810817;Andreas Ziese;2007-01-20;doubles;28.1171;3.28408
810817;Andreas Ziese;2007-01-20;mixed;34.2425;3.75065
807743;Martin Braun;2007-01-21;singles;24.2322;1.48808
807743;Martin Braun;2007-01-21;doubles;19.7355;2.51509
810156;Andreas Karos;2007-01-21;singles;22.0198;1.98583
810156;Andreas Karos;2007-01-21;doubles;26.823;2.6734
806276;Anika Götze;2007-01-27;doubles;30.1732;2.05353
806276;Anika Götze;2007-01-27;mixed;27.9529;4.25227
806311;Thilo Gottschlag;2007-01-27;doubles;28.768;2.16966
806311;Thilo Gottschlag;2007-01-27;mixed;35.7631;2.58647
806314;Gert Schulz;2007-01-27;doubles;22.0079;2.22346
806314;Gert Schulz;2007-01-27;mixed;22.9013;2.91608
807523;Dan Guddat;2007-01-27;singles;34.7006;3.50651
807523;Dan Guddat;2007-01-27;doubles;30.7803;3.21218
807743;Martin Braun;2007-01-27;singles;24.1098;1.47259
807743;Martin Braun;2007-01-27;doubles;20.2064;2.46388
808514;Stefanie Oertel;2007-01-27;doubles;28.3904;2.02254
808514;Stefanie Oertel;2007-01-27;mixed;33.7407;2.23351
808845;Lilian Malanowsky;2007-01-27;singles;25.6237;1.51031
808845;Lilian Malanowsky;2007-01-27;doubles;30.376;2.21341
809585;Ronny Pabst;2007-01-27;doubles;27.9478;2.45874
810156;Andreas Karos;2007-01-27;singles;22.4678;1.9285
810156;Andreas Karos;2007-01-27;doubles;27.3548;2.61146
810233;Sascha Bulik;2007-01-27;singles;26.4681;1.60313
810233;Sascha Bulik;2007-01-27;doubles;25.2667;2.38334
810817;Andreas Ziese;2007-01-27;doubles;28.9747;3.17845
810817;Andreas Ziese;2007-01-27;mixed;34.5156;3.67612
806299;Andreas Knauf;2007-01-28;singles;38.8861;2.20144
806299;Andreas Knauf;2007-01-28;doubles;44.2011;3.2614
806304;Gabriela Knauf;2007-01-28;doubles;30.3718;3.05837
806304;Gabriela Knauf;2007-01-28;mixed;40.4421;3.70552
806311;Thilo Gottschlag;2007-01-28;doubles;28.6998;2.16048
806311;Thilo Gottschlag;2007-01-28;mixed;35.3272;2.55159
806316;Rainer Schütz;2007-01-28;doubles;25.8149;2.40965
806316;Rainer Schütz;2007-01-28;mixed;16.4492;4.05701
807523;Dan Guddat;2007-01-28;singles;32.7133;3.19536
807523;Dan Guddat;2007-01-28;doubles;30.1829;3.12962
808514;Stefanie Oertel;2007-01-28;doubles;28.7905;1.99853
808845;Lilian Malanowsky;2007-01-28;singles;25.9451;1.48279
809384;Susanne Schiller;2007-01-28;doubles;26.9582;2.74398
809585;Ronny Pabst;2007-01-28;doubles;28.036;2.44307
810233;Sascha Bulik;2007-01-28;doubles;25.4228;2.35909
810449;Alexander Nachtigall;2007-01-28;singles;38.2866;1.8982
810449;Alexander Nachtigall;2007-01-28;doubles;37.8608;2.72694
810817;Andreas Ziese;2007-01-28;singles;33.0039;2.0389
810817;Andreas Ziese;2007-01-28;doubles;29.2523;3.11835
809363;Andrea Paul;2007-02-02;doubles;25.6393;2.60178
809363;Andrea Paul;2007-02-02;mixed;27.7554;4.162
806311;Thilo Gottschlag;2007-03-03;doubles;28.3323;2.13075
806311;Thilo Gottschlag;2007-03-03;mixed;36.1027;2.48979
807523;Dan Guddat;2007-03-03;singles;33.0245;3.10225
807523;Dan Guddat;2007-03-03;doubles;29.4123;3.03481
809384;Susanne Schiller;2007-03-03;mixed;24.0625;5.84771
809585;Ronny Pabst;2007-03-03;doubles;27.6705;2.41967
810233;Sascha Bulik;2007-03-03;singles;27.0705;1.56575
810233;Sascha Bulik;2007-03-03;doubles;25.4001;2.35476
810817;Andreas Ziese;2007-03-03;singles;32.4891;1.9755
810817;Andreas Ziese;2007-03-03;mixed;35.0342;3.62002
806276;Anika Götze;2007-09-22;doubles;30.313;2.03895
806276;Anika Götze;2007-09-22;mixed;29.5348;4.04066
806310;Heinz Fraulob;2007-09-22;singles;21.0618;2.41687
806310;Heinz Fraulob;2007-09-22;doubles;21.7447;2.46848
806311;Thilo Gottschlag;2007-09-22;doubles;28.9229;2.0932
806311;Thilo Gottschlag;2007-09-22;mixed;36.6193;2.44855
